gender_main,song_name,artist_id,main_artist,feat_artist,feat_artist2,gender_feat,gender_feat2,same_gender
male,Lonely Boy,7mnBLXK823vNxN3UWB7Gfz,the black keys,,,,,1
male,I Don't Want to Miss a Thing,7Ey4PD4MYsKc5I2dolUwbH,aerosmith,,,,,1
male,Janie's Got A Gun,7Ey4PD4MYsKc5I2dolUwbH,aerosmith,,,,,1
male,Love In An Elevator,7Ey4PD4MYsKc5I2dolUwbH,aerosmith,,,,,1
male,Girls on Film,0lZoBs4Pzo7R89JM9lxwoT,duran duran,,,,,1
male,Rio,0lZoBs4Pzo7R89JM9lxwoT,duran duran,,,,,1
male,Hungry Like the Wolf,0lZoBs4Pzo7R89JM9lxwoT,duran duran,,,,,1
male,Losing My Religion,4KWTAlx2RvbpseOGMEmROg,r.e.m.,,,,,1
male,Everybody Hurts,4KWTAlx2RvbpseOGMEmROg,r.e.m.,,,,,1
male,It's The End Of The World As We Know It,4KWTAlx2RvbpseOGMEmROg,r.e.m.,,,,,1
male,Orange Crush,4KWTAlx2RvbpseOGMEmROg,r.e.m.,,,,,1
male,The One I Love,4KWTAlx2RvbpseOGMEmROg,r.e.m.,,,,,1
male,Are You Gonna Go My Way,5gznATMVO85ZcLTkE9ULU7,lenny kravitz,,,,,1
male,American Woman,5gznATMVO85ZcLTkE9ULU7,lenny kravitz,,,,,1
male,Alive,1w5Kfo2jwwIPruYS2UWh56,pearl jam,,,,,1
male,Even Flow,1w5Kfo2jwwIPruYS2UWh56,pearl jam,,,,,1
male,Jeremy,1w5Kfo2jwwIPruYS2UWh56,pearl jam,,,,,1
male,Better Man,1w5Kfo2jwwIPruYS2UWh56,pearl jam,,,,,1
male,Footloose,3Y3xIwWyq5wnNHPp5gPjOW,kenny loggins,,,,,1
male,Danger Zone,3Y3xIwWyq5wnNHPp5gPjOW,kenny loggins,,,,,1
male,Jessie's Girl,6IFXsrXBpwbIqtOUOiAa3p,rick springfield,,,,,1
male,Sweet Caroline,7mEIug7XUlQHikrFxjTWes,neil diamond,,,,,1
male,Cherry Cherry,7mEIug7XUlQHikrFxjTWes,neil diamond,,,,,1
male,Close To Me,7bu3H8JO7d0UbMoVzbo70s,the cure,,,,,1
male,The Lovecats,7bu3H8JO7d0UbMoVzbo70s,the cure,,,,,1
male,In Between Days,7bu3H8JO7d0UbMoVzbo70s,the cure,,,,,1
male,Boys Don't Cry,7bu3H8JO7d0UbMoVzbo70s,the cure,,,,,1
male,Buddy Holly,3jOstUTkEu2JkjvRdBA5Gu,weezer,,,,,1
male,Save Tonight,3ngKsDXZAssmljeXCvEgOe,eagle-eye cherry,,,,,1
male,In The Air Tonight,4lxfqrEsLX6N1N4OCSkILp,phil collins,,,,,1
male,A Groovy Kind of Love,4lxfqrEsLX6N1N4OCSkILp,phil collins,,,,,1
male,Sussudio,4lxfqrEsLX6N1N4OCSkILp,phil collins,,,,,1
male,Werewolves of London,3mY9Ii0cL5SQxpOTAm8SHx,warren zevon,,,,,1
male,Stand by Me,3plJVWt88EqjvtuB4ZDRV3,ben e. king,,,,,1
male,All Along the Watchtower,776Uo845nYHJpNaStv1Ds4,jimi hendrix,,,,,1
male,Purple Haze,776Uo845nYHJpNaStv1Ds4,jimi hendrix,,,,,1
male,Voodoo Chile,776Uo845nYHJpNaStv1Ds4,jimi hendrix,,,,,1
male,Hey Joe,776Uo845nYHJpNaStv1Ds4,jimi hendrix,,,,,1
male,Foxey Lady,776Uo845nYHJpNaStv1Ds4,jimi hendrix,,,,,1
male,With Arms Wide Open,43sZBwHjahUvgbx1WNIkIz,creed,,,,,1
male,Rollin',165ZgPlLkK7bf5bDoFc6Sb,limp bizkit,,,,,1
male,Pour Some Sugar On Me,6H1RjVyNruCmrBEWRbD0VZ,def leppard,,,,,1
male,Personal Jesus,762310PdDnwsDxAQxzQkfX,depeche mode,,,,,1
male,Just Can't Get Enough,762310PdDnwsDxAQxzQkfX,depeche mode,,,,,1
male,Pretty Fly,5LfGQac0EIXyAN8aUwmNAQ,the offspring,,,,,1
male,Come Out and Play,5LfGQac0EIXyAN8aUwmNAQ,the offspring,,,,,1
male,Killing In the Name,2d0hyoQ5ynDBnkvAbJKORj,rage against the machine,,,,,1
male,Stairway to Heaven,36QJpDe2go2KgaRleHCDTp,led zeppelin,,,,,1
male,Whole Lotta Love,36QJpDe2go2KgaRleHCDTp,led zeppelin,,,,,1
male,Kashmir,36QJpDe2go2KgaRleHCDTp,led zeppelin,,,,,1
male,Immigrant Song,36QJpDe2go2KgaRleHCDTp,led zeppelin,,,,,1
male,Rock and Roll,36QJpDe2go2KgaRleHCDTp,led zeppelin,,,,,1
male,Eye of the Tiger,26bcq2nyj5GB7uRr558iQg,survivor,,,,,1
male,Lola,1SQRv42e4PjEYfPhS0Tk9E,the kinks,,,,,1
male,The Final Countdown,7Js6Lde8thlIHXggv2SCBz,europe,,,,,1
male,Jump,2cnMpRsOVqtPMfq7YiFE6K,van halen,,,,,1
male,Dreams,2cnMpRsOVqtPMfq7YiFE6K,van halen,,,,,1
male,Panama,2cnMpRsOVqtPMfq7YiFE6K,van halen,,,,,1
male,Rebel Yell,7lzordPuZEXxwt9aoVZYmG,billy idol,,,,,1
male,White Wedding,7lzordPuZEXxwt9aoVZYmG,billy idol,,,,,1
male,The Boys Of Summer,5dbuFbrHa1SJlQhQX9OUJ2,don henley,,,,,1
male,This Charming Man,3yY2gUcIsjMr8hjo51PoJ8,the smiths,,,,,1
male,Paranoid,5M52tdBnJaKSvOpJGz8mfZ,black sabbath,,,,,1
male,Cold as Ice,6IRouO5mvvfcyxtPDKMYFN,foreigner,,,,,1
male,I Want to Know What Love Is,6IRouO5mvvfcyxtPDKMYFN,foreigner,,,,,1
male,Urgent,6IRouO5mvvfcyxtPDKMYFN,foreigner,,,,,1
male,Invisible Touch,3CkvROUTQ6nRi9yQOcsB50,genesis,,,,,1
male,Need You Tonight,1eClJfHLoDI4rZe5HxzBFv,inxs,,,,,1
male,Original Sin,1eClJfHLoDI4rZe5HxzBFv,inxs,,,,,1
male,What You Need,1eClJfHLoDI4rZe5HxzBFv,inxs,,,,,1
male,Devil Inside,1eClJfHLoDI4rZe5HxzBFv,inxs,,,,,1
male,Never Tear Us Apart,1eClJfHLoDI4rZe5HxzBFv,inxs,,,,,1
male,I Send A Message,1eClJfHLoDI4rZe5HxzBFv,inxs,,,,,1
male,By My Side,1eClJfHLoDI4rZe5HxzBFv,inxs,,,,,1
male,Don't Change,1eClJfHLoDI4rZe5HxzBFv,inxs,,,,,1
male,Listen Like Thieves,1eClJfHLoDI4rZe5HxzBFv,inxs,,,,,1
male,Burn For You,1eClJfHLoDI4rZe5HxzBFv,inxs,,,,,1
male,Smoke On The Water,568ZhdwyaiCyOGJRtNYhWf,deep purple,,,,,1
male,Light My Fire,22WZ7M8sxp5THdruNY3gXt,the doors,,,,,1
male,L.A. Woman,22WZ7M8sxp5THdruNY3gXt,the doors,,,,,1
male,Roadhouse Blues,22WZ7M8sxp5THdruNY3gXt,the doors,,,,,1
male,Break on Through,22WZ7M8sxp5THdruNY3gXt,the doors,,,,,1
male,"Hello, I Love You",22WZ7M8sxp5THdruNY3gXt,the doors,,,,,1
male,Shout,4bthk9UfsYUYdcFyqxmSUU,tears for fears,,,,,1
male,Everybody Wants To Rule The World,4bthk9UfsYUYdcFyqxmSUU,tears for fears,,,,,1
male,With A Little Help From My Friends,3pFCERyEiP5xeN2EsPXhjI,joe cocker,,,,,1
male,Unchain My Heart,3pFCERyEiP5xeN2EsPXhjI,joe cocker,,,,,1
male,You Can Leave Your Hat On,3pFCERyEiP5xeN2EsPXhjI,joe cocker,,,,,1
male,A Horse with No Name,"35U9lQaRWSQISxQAB94Meo, 0tcbedGX7n5UHrMhVsGmIU",america,george martin,,,,1
male,Legs,2AM4ilv6UzW0uMRuqKtDgN,zz top,,,,,1
male,My Sweet Lord,7FIoB5PHdrMZVC3q2HE5MS,george harrison,,,,,1
male,Got My Mind Set On You,7FIoB5PHdrMZVC3q2HE5MS,george harrison,,,,,1
male,I Was Made For Lovin' You,07XSN3sPlIlB2L2XNcTwJw,kiss,,,,,1
male,Rock And Roll All Nite,07XSN3sPlIlB2L2XNcTwJw,kiss,,,,,1
male,Fight For Your Right,03r4iKL2g2442PT9n2UKsx,beastie boys,,,,,1
male,Sabotage,03r4iKL2g2442PT9n2UKsx,beastie boys,,,,,1
male,Abracadabra,6QtGlUje9TIkLrgPZrESuk,steve miller band,,,,,1
male,The Joker,6QtGlUje9TIkLrgPZrESuk,steve miller band,,,,,1
male,Run to the Hills,6mdiAmATAx73kdxrNrnlao,iron maiden,,,,,1
male,I Gotta Feeling,1yxSLGMDHlW21z4YXirZDS,black eyed peas,,,,,1
male,Where Is The Love?,1yxSLGMDHlW21z4YXirZDS,black eyed peas,,,,,1
male,My Generation,67ea9eGLXYMsO2eYQRui3w,the who,,,,,1
male,You Better You Bet,67ea9eGLXYMsO2eYQRui3w,the who,,,,,1
male,Who Are You,67ea9eGLXYMsO2eYQRui3w,the who,,,,,1
male,Unchained Melody,4b0WsB47XCa9F83BmwQ7WX,the righteous brothers,,,,,1
male,Call On Me,5sm0jQ1mq0dusiLtDJ2b4R,eric prydz,,,,,1
male,The Power Of Love,7A9yZMTrFZcgEWAX2kBfK6,huey lewis & the news,,,,,1
male,School's Out,3EhbVgyfGd7HkpsagwL9GS,alice cooper,,,,,1
male,Bridge Over Troubled Water,70cRZdQywnSFp9pnc2WTCE,simon & garfunkel,,,,,1
male,The Boxer,70cRZdQywnSFp9pnc2WTCE,simon & garfunkel,,,,,1
male,Moonshadow,08F3Y3SctIlsOEmKd6dnH8,yusuf / cat stevens,,,,,1
male,Father And Son,08F3Y3SctIlsOEmKd6dnH8,yusuf / cat stevens,,,,,1
male,"December, 1963",6mcrZQmgzFGRWf7C0SObou,frankie valli & the four seasons,,,,,1
male,Celebration,3VNITwohbvU5Wuy5PC6dsI,kool & the gang,,,,,1
male,Hotline Bling,3TVXtAsR1Inumwj472S9r4,drake,,,,,1
male,Jumpman,"3TVXtAsR1Inumwj472S9r4, 1RyvyyTE3xzB2ZywiAwp0i",drake,future,,male,,1
male,What Do You Mean?,1uNFoZAHBGtllmzznpCI3s,justin bieber,,,,,1
male,Love Yourself,1uNFoZAHBGtllmzznpCI3s,justin bieber,,,,,1
male,Sorry,1uNFoZAHBGtllmzznpCI3s,justin bieber,,,,,1
male,Antidote,0Y5tJX1MQlPlqiwlOH1tJY,travis scott,,,,,1
male,Earned It,1Xyo4u8uXC1ZmMpatF05PJ,the weeknd,,,,,1
male,The Hills,1Xyo4u8uXC1ZmMpatF05PJ,the weeknd,,,,,1
male,Can't Feel My Face,1Xyo4u8uXC1ZmMpatF05PJ,the weeknd,,,,,1
male,In The Night,1Xyo4u8uXC1ZmMpatF05PJ,the weeknd,,,,,1
male,Stitches,7n2wHs1TKAczGzO7Dd2rGr,shawn mendes,,,,,1
male,King Kunta,2YZyLoL8N0Wb9xBt1NhZWg,kendrick lamar,,,,,1
male,Firestone,"23fqKkggKUBHNkbKtXEls4, 1rw8ZTLnDHd74TWDDukjVi",kygo,conrad sewell,,male,,1
male,Stole the Show,"23fqKkggKUBHNkbKtXEls4, 48sLioddyaXkuhyHXSkpsB",kygo,parson james,,male,,1
male,Lean On,"738wLrAtLtCtFOLvQBXOXp, 0bdfiayQAKewqEvaU6rXCv, 540vIaP2JwjQb9dm3aArA4",major lazer,mo,dj snake,,male,1
male,The Nights,1vCWHaC5f2uS3yhpwWbIA6,avicii,,,,,1
male,Waiting For Love,1vCWHaC5f2uS3yhpwWbIA6,avicii,,,,,1
male,Want to Want Me,07YZf4WDAMNwqr4jfgOZ8y,jason derulo,,,,,1
male,Stressed Out,3YQKmKGau1PzlVlkL1iodx,twenty one pilots,,,,,1
male,Ayo,"7bXgB6jMjp9ATFy66eO08Z, 5LHRHt1k9lMyONurDHEdrp",chris brown,tyga,,male,,1
male,Sugar,"3t5xRXzsuZmMDkQzgOX35S, 5X1JzPIIonP3u9lA580pPT",robin schulz,francesco yates,,male,,1
male,I Don't Fuck With You,"0c173mlxpT3dSFRgMO8XPh, 3crnzLy8R4lVwaigKEOz7V",big sean,e-40,,male,,1
male,Trap Queen,6PXS4YHDkKvl1wkIl4V8DL,fetty wap,,,,,1
male,Time of Our Lives,"0TnOYISbd1XYRBk9myaseg, 21E3waRsmPlU7jZsS13rcj",pitbull,ne-yo,,male,,1
male,No Type,7iZtZyCzp3LItcw1wtPI3D,rae sremmurd,,,,,1
male,Don't,2EMAnMvWE2eb56ToJVfCWs,bryson tiller,,,,,1
male,See You Again,"137W8MRPWKqSmrBGDBFSop, 6VuMaDnrHyPL1p4EHjYLi7",wiz khalifa,charlie puth,,male,,1
male,Drag Me Down,4AK6F7OLvEQ5QYCBNiQWHq,one direction,,,,,1
male,Perfect,4AK6F7OLvEQ5QYCBNiQWHq,one direction,,,,,1
male,My House,0jnsk9HBra6NMjO2oANoPY,flo rida,,,,,1
male,GDFR,"0jnsk9HBra6NMjO2oANoPY, 6d47Z08T4snK50HgTEHo5Z, 27fy6rHPC58Eo2VUu0iJSG",flo rida,sage the gemini,lookas,male,male,1
male,Runaway,4sTQVOfp9vEMCemLw50sbu,galantis,,,,,1
male,Take Me to Church,2FXC3k01G6Gw61bmprjgqS,hozier,,,,,1
male,Renegades,3NPpFNZtSTHheNBaWC82rB,x ambassadors,,,,,1
male,Unsteady,3NPpFNZtSTHheNBaWC82rB,x ambassadors,,,,,1
male,oui,3KV3p5EY4AvKxOlhGHORLg,jeremih,,,,,1
male,Centuries,4UXqAaa6dQYAk18Lv7PEgX,fall out boy,,,,,1
male,Where Are Ü Now,"1HxJeLhIuegM3KgvPn8sTa, 5he5w2lnU9x7JFhnwcekXX, 5fMUXHkw8R8eOP2RNVYEZX, 1uNFoZAHBGtllmzznpCI3s",jack u,skrillex,diplo,male,male,1
male,Let It Go,4EzkuveR9pLvDVFNx6foYD,james bay,,,,,1
male,Die A Happy Man,6x2LnllRG5uGarZMsD4iO8,thomas rhett,,,,,1
male,All My Friends,"2FwJwEswyIUAljqgjNSHgP, 0NIIxcxNHmOoyBx03SfTCD, 1anyVhU62p31KFi8MEzkbf",snakehips,tinashe,chance the rapper,male,male,1
male,Shut Up and Dance,6DIS6PRrLS3wbnZsf7vYic,walk the moon,,,,,1
male,I Don't Mind,"23zg3TcAtWQy7J6upgbUnj, 5gCRApTajqwbnHHPbr2Fpi",usher,juicy j,,male,,1
male,Five More Hours,"6VD4UEUPvtsemqD3mmTqCR, 7bXgB6jMjp9ATFy66eO08Z",deorro,chris brown,,male,,1
male,"Honey, I'm Good.",2oX42qP5ineK3hrhBECLmj,andy grammer,,,,,1
male,Slow Motion,2iojnBLj0qIMiKPvVhLnsH,trey songz,,,,,1
male,Please Don't Go,36jaGQtMj5UWD0eO1fCVdD,joel adams,,,,,1
male,The Less I Know The Better,5INjqkS1o8h1imAzPqGZBb,tame impala,,,,,1
male,Chill Bill,"2hWs22BmQkK4czFtDLnar2, 1rs3y69kDwkIdGJcOYngQt, 36Tn5h23ysORlLKc42UXfe",rob $tone,j. davi$,j spooks,,,1
male,Sunset Lover,6gK1Uct5FEdaUWRWpU4Cl2,petit biscuit,,,,,1
male,Daddy Issues,77SW9BnxLY8rJ0RciFqkHh,the neighbourhood,,,,,1
male,Way down We Go,7jdFEYD2LTYjfwxOdlVjmc,kaleo,,,,,1
male,Electric Love,1KP6TWI40m7p3QBTU6u2xo,borns,,,,,1
male,Controlla,3TVXtAsR1Inumwj472S9r4,drake,,,,,1
male,White Iverson,246dkjvS1zLTtiykXe5h60,post malone,,,,,1
male,Starboy,"1Xyo4u8uXC1ZmMpatF05PJ, 4tZwfgrHOc3mvqYlEYSvVi",the weeknd,daft punk,,male,,1
male,My Way,7CajNmpbOovFoOoasH2HaY,calvin harris,,,,,1
male,Treat You Better,7n2wHs1TKAczGzO7Dd2rGr,shawn mendes,,,,,1
male,Low Life,"1RyvyyTE3xzB2ZywiAwp0i, 1Xyo4u8uXC1ZmMpatF05PJ",future,the weeknd,,male,,1
male,Alone,64KEffDW9EtZ1y2vBYgq8T,marshmello,,,,,1
male,Let Me Love You,"540vIaP2JwjQb9dm3aArA4, 1uNFoZAHBGtllmzznpCI3s",dj snake,justin bieber,,male,,1
male,Middle,"540vIaP2JwjQb9dm3aArA4, 0CjWKoS55T7DOt0HJuwF1H",dj snake,bipolar sunshine,,male,,1
male,This One's for You,1Cs0zKBU1kc0i8ypK3B9ai,david guetta,,,,,1
male,Cold Water,"738wLrAtLtCtFOLvQBXOXp, 1uNFoZAHBGtllmzznpCI3s, 0bdfiayQAKewqEvaU6rXCv",major lazer,justin bieber,mo,male,,1
male,Hymn for the Weekend,4gzpq5DPGxSnKTe4SA8HAU,coldplay,,,,,1
male,Adventure of a Lifetime,4gzpq5DPGxSnKTe4SA8HAU,coldplay,,,,,1
male,One Call Away,6VuMaDnrHyPL1p4EHjYLi7,charlie puth,,,,,1
male,Dangerously,6VuMaDnrHyPL1p4EHjYLi7,charlie puth,,,,,1
male,PILLOWTALK,5ZsFI1h6hIdQRw2ti0hz81,zayn,,,,,1
male,Sucker for Pain,"55Aa2cqylxrFIXC767Z865, 137W8MRPWKqSmrBGDBFSop, 53XhwfbYqKCa1cC15pYq2q, 3NPpFNZtSTHheNBaWC82rB, 4xRYI6VqpkE3UwrDrAZL8L, 7c0XG5cIJTrrAgEC3ULPiq",lil wayne,wiz khalifa,imagine dragons,male,male,1
male,Perfect Strangers,"1HBjj22wzbscIZ9sEb5dyf, 4kYGAK2zu9EAomwj3hXkXy",jonas blue,jp cooper,,male,,1
male,Ride,3YQKmKGau1PzlVlkL1iodx,twenty one pilots,,,,,1
male,Heathens,3YQKmKGau1PzlVlkL1iodx,twenty one pilots,,,,,1
male,Back To Sleep,7bXgB6jMjp9ATFy66eO08Z,chris brown,,,,,1
male,Faded,7vk5e3vY1uw9plTHJAMwjN,alan walker,,,,,1
male,Can I Be Him,4IWBUUAFIplrNtaOHcJPRM,james arthur,,,,,1
male,Good Grief,7EQ0qTo7fWT7DPxmxtSYEc,bastille,,,,,1
male,Sex,"7DMveApC7UnC2NPfPvlHSU, 4LcUpNlXFEleaLlelmkv2R",cheat codes,kris kross amsterdam,,male,,1
male,H.O.L.Y.,3b8QkneNDz4JHKKKlLgYZg,florida georgia line,,,,,1
male,Wherever I Go,5Pwc4xIPtQLFEnJriah9YJ,onerepublic,,,,,1
male,DUELE EL CORAZON,"7qG3b048QCHVRO5Pv1T5lw, 3E6xrwgnVfYCrCs0ePERDz",enrique iglesias,wisin,,male,,1
male,Love Me Now,5y2Xq6xcjJb2jVM54GHK3t,john legend,,,,,1
male,Exchange,2EMAnMvWE2eb56ToJVfCWs,bryson tiller,,,,,1
male,7 Years,25u4wHJWxCA9vO0CzxAbK7,lukas graham,,,,,1
male,CAN'T STOP THE FEELING!,31TPClRtHm23RisEBtV3X7,justin timberlake,,,,,1
male,History,4AK6F7OLvEQ5QYCBNiQWHq,one direction,,,,,1
male,Say It,2jku7tDXc6XoB6MO2hFuqg,tory lanez,,,,,1
male,LUV,2jku7tDXc6XoB6MO2hFuqg,tory lanez,,,,,1
male,No Money,4sTQVOfp9vEMCemLw50sbu,galantis,,,,,1
male,I Took A Pill In Ibiza,"2KsP6tYLJlTBvSUxnwlVWa, 5iNrZmtVMtYev5M9yoWpEq",mike posner,seeb,,male,,1
male,Panda,7pFeBzX627ff0VnN6bxPR4,desiigner,,,,,1
male,Tiimmy Turner,7pFeBzX627ff0VnN6bxPR4,desiigner,,,,,1
male,Hear Me Now,"0NGAZxHanS9e0iNHpR8f2W, 7qPLO2XOUaRrRxkvLZ3AEK, 5veVxxPm1vzgi6pO2iVA8L",alok,zeeba,bruno martini,male,male,1
male,Not Nice,2HPaUgqeutzr3jx5a9WyDV,partynextdoor,,,,,1
male,This Town,1Hsdzj7Dlq2I7tHP7501T4,niall horan,,,,,1
male,Sweet Lovin',"1IueXOQyABrMOprrzwQJWN, 7mWMzxN6IAIQ1tfFFtAiQv",sigala,bryn christopher,,male,,1
male,Pink + White,2h93pZq0e7k5yf4dywlkpM,frank ocean,,,,,1
male,Never Be Like You,"6nxWCVXbOlEVRexSbLsTer, 6xHUXzrfhFgnIv86EBR3Ml",flume,kai,,male,,1
male,Broccoli,"5M0lbkGluOPXLeFjApw8r8, 6icQOAFXDZKsumw3YXyusw",dram,lil yachty,,male,,1
male,Just Hold On,"77AiFEVeAVj2ORpC85QVJs, 57WHJIHrjOE3iAxpihhMnp",steve aoki,louis tomlinson,,male,,1
male,Dancing On My Own,6ydoSd3N2mwgwBHtF6K7eX,calum scott,,,,,1
male,All Time Low,50JJSqHUf2RQ9xsHs0KMHg,jon bellion,,,,,1
male,Fresh Eyes,2oX42qP5ineK3hrhBECLmj,andy grammer,,,,,1
male,You & Me,"3tQx1LPXbsYjE9VwN1Peaa, 02kJSzxNuaWGqwubyUba0Z",marc e. bassy,g-eazy,,male,,1
male,2 Phones,1gPhS1zisyXr5dHTYZyiMe,kevin gates,,,,,1
male,Don't Mind,3jHBxvZ9gbBkZ17wKUqVsO,kent jones,,,,,1
male,Tuesday,"4ON1ruy5ijE7ZPQthbrkgI, 7Dz9goFmVZZqvJxZoKg7pF",burak yeter,danelle sandoval,,,,1
male,Ophelia,16oZKvXb6WkQlVAjwo2Wbg,the lumineers,,,,,1
male,Somebody Else,3mIj9lX2MWuHmhNCA7LSCW,the 1975,,,,,1
male,The Sound,3mIj9lX2MWuHmhNCA7LSCW,the 1975,,,,,1
male,When You Love Someone,0B3N0ZINFWvizfa8bKiz4v,james tw,,,,,1
male,Trouble,26T3LtbuGT1Fu9m0eRq5X3,cage the elephant,,,,,1
male,Passionfruit,3TVXtAsR1Inumwj472S9r4,drake,,,,,1
male,Fake Love,3TVXtAsR1Inumwj472S9r4,drake,,,,,1
male,Congratulations,"246dkjvS1zLTtiykXe5h60, 0VRj0yCOv2FXJNP47XQnx5",post malone,quavo,,male,,1
male,I Fall Apart,246dkjvS1zLTtiykXe5h60,post malone,,,,,1
male,Shape of You,6eUKZXaKkcviH0Ku9w2n3V,ed sheeran,,,,,1
male,Perfect,6eUKZXaKkcviH0Ku9w2n3V,ed sheeran,,,,,1
male,Happier,6eUKZXaKkcviH0Ku9w2n3V,ed sheeran,,,,,1
male,Galway Girl,6eUKZXaKkcviH0Ku9w2n3V,ed sheeran,,,,,1
male,Castle on the Hill,6eUKZXaKkcviH0Ku9w2n3V,ed sheeran,,,,,1
male,Mi Gente,"1vyhD5VmyZ7KMfW5gqLgo5, 4RSyJzf7ef6Iu2rnLdabNq",j balvin,willy william,,male,,1
male,Young Dumb & Broke,6LuN9FCkKOj5PcnpouEgny,khalid,,,,,1
male,Location,6LuN9FCkKOj5PcnpouEgny,khalid,,,,,1
male,goosebumps,0Y5tJX1MQlPlqiwlOH1tJY,travis scott,,,,,1
male,BUTTERFLY EFFECT,0Y5tJX1MQlPlqiwlOH1tJY,travis scott,,,,,1
male,I Feel It Coming,"1Xyo4u8uXC1ZmMpatF05PJ, 4tZwfgrHOc3mvqYlEYSvVi",the weeknd,daft punk,,male,,1
male,Jocelyn Flores,15UsOTVnJzReFVN1VCnxy4,xxxtentacion,,,,,1
male,Something Just Like This,"69GGBxA162lTqCwzJG5jLp, 4gzpq5DPGxSnKTe4SA8HAU",the chainsmokers,coldplay,,male,,1
male,Paris,69GGBxA162lTqCwzJG5jLp,the chainsmokers,,,,,1
male,Slide,"7CajNmpbOovFoOoasH2HaY, 2h93pZq0e7k5yf4dywlkpM, 6oMuImdp5ZcFhWP0ESe6mG",calvin harris,frank ocean,migos,male,male,1
male,There's Nothing Holdin' Me Back,7n2wHs1TKAczGzO7Dd2rGr,shawn mendes,,,,,1
male,Mercy,7n2wHs1TKAczGzO7Dd2rGr,shawn mendes,,,,,1
male,Believer,53XhwfbYqKCa1cC15pYq2q,imagine dragons,,,,,1
male,Thunder,53XhwfbYqKCa1cC15pYq2q,imagine dragons,,,,,1
male,Whatever It Takes,53XhwfbYqKCa1cC15pYq2q,imagine dragons,,,,,1
male,HUMBLE.,2YZyLoL8N0Wb9xBt1NhZWg,kendrick lamar,,,,,1
male,LOVE. FEAT. ZACARI.,"2YZyLoL8N0Wb9xBt1NhZWg, 3qBKjEOanahMxlRojwCzhI",kendrick lamar,zacari,,male,,1
male,DNA.,2YZyLoL8N0Wb9xBt1NhZWg,kendrick lamar,,,,,1
male,ELEMENT.,2YZyLoL8N0Wb9xBt1NhZWg,kendrick lamar,,,,,1
male,Mask Off,1RyvyyTE3xzB2ZywiAwp0i,future,,,,,1
male,Don't Wanna Know,"04gDigrS5kc9YWfZHwBETP, 2YZyLoL8N0Wb9xBt1NhZWg",maroon 5,kendrick lamar,,male,,1
male,XO Tour Llif3,4O15NlyKLIASxsJ0PrXPfz,lil uzi vert,,,,,1
male,Bank Account,1URnnhqYAYcrqrcwql10ft,21 savage,,,,,1
male,That's What I Like,0du5cEVh5yTK9QJze8zA0C,bruno mars,,,,,1
male,24K Magic,0du5cEVh5yTK9QJze8zA0C,bruno mars,,,,,1
male,Bad and Boujee,"6oMuImdp5ZcFhWP0ESe6mG, 4O15NlyKLIASxsJ0PrXPfz",migos,lil uzi vert,,male,,1
male,Slippery,"6oMuImdp5ZcFhWP0ESe6mG, 13y7CgLHjMVRMDqxdx0Xdo",migos,gucci mane,,male,,1
male,Without You,"1vCWHaC5f2uS3yhpwWbIA6, 5JYo7gm2dkyLLlWHjxS7Dy",avicii,sandro cavazza,,male,,1
male,Despacito,"4V8Sr092TqfHkfAA5fXXqG, 4VMYDCV2IEDYJArk749S6m, 1uNFoZAHBGtllmzznpCI3s",luis fonsi,daddy yankee,justin bieber,male,male,1
male,Attention,6VuMaDnrHyPL1p4EHjYLi7,charlie puth,,,,,1
male,Tunnel Vision,46SHBwWsqBkxI7EeeBEQG7,kodak black,,,,,1
male,Sign of the Times,6KImCVD70vtIoJWnq6nGn3,harry styles,,,,,1
male,Drowning,"31W5EY0aAly4Qieq6OFu6I, 46SHBwWsqBkxI7EeeBEQG7",a boogie wit da hoodie,kodak black,,male,,1
male,Say You Won't Let Go,4IWBUUAFIplrNtaOHcJPRM,james arthur,,,,,1
male,Unforgettable,"6vXTefBL93Dj5IqAWq6OTv, 1zNqQNIdeOUZHb8zbZRFMX",french montana,swae lee,,male,,1
male,Swang,7iZtZyCzp3LItcw1wtPI3D,rae sremmurd,,,,,1
male,Black Beatles,"7iZtZyCzp3LItcw1wtPI3D, 13y7CgLHjMVRMDqxdx0Xdo",rae sremmurd,gucci mane,,male,,1
male,Redbone,73sIBHcqh3Z3NyqHKZ7FOL,childish gambino,,,,,1
male,do re mi,2cFrymmkijnjDg9SS92EPM,blackbear,,,,,1
male,More Than You Know,2XnBwblw31dfGnspMIwgWz,axwell /\ ingrosso,,,,,1
male,Slow Hands,1Hsdzj7Dlq2I7tHP7501T4,niall horan,,,,,1
male,Magnolia,699OTQXzgjhIYAHMy9RyPD,playboi carti,,,,,1
male,iSpy,"4qBgvVog0wzW75IQ48mU7v, 6icQOAFXDZKsumw3YXyusw",kyle,lil yachty,,male,,1
male,Human,4f9iBmdUOhQWeP7dcAn1pf,rag'n'bone man,,,,,1
male,Sky Walker,"360IAlyVv4PCEVjgyMZrxK, 0Y5tJX1MQlPlqiwlOH1tJY",miguel,travis scott,,male,,1
male,Save That Shit,2kCcBybjl3SAtIcwdWpUe3,lil peep,,,,,1
male,Losin Control,1z7b1Pr1rSlvWRzsW3HOrS,russ,,,,,1
male,Caroline,3Gm5F95VdRxW3mqCn8RPBJ,amine,,,,,1
male,Plain Jane,5dHt1vcEm9qb8fCyLcB3HL,a$ap ferg,,,,,1
